created_at	id	entities|user_mentions|screen_name	entities|media|type	favorite_count	retweet_count	retweeted_status|id	retweeted_status|favorite_count	retweeted_status|retweet_count	retweeted_status|created_at	entities|media|url	text
Wed Dec 17 04:00:06 +0000 2014	545065875456655360	0	photo	2315	722	0	0	0	0	http://t.co/jKRTVI23vk	YAY! YOU'RE BACK! http://t.co/jKRTVI23vk
Wed Dec 17 03:35:07 +0000 2014	545059589281300480	0	photo	3250	1332	0	0	0	0	http://t.co/ohKX32FaCL	MY GOSH. LOOK AT ALL THE FUZZY BUTTS http://t.co/ohKX32FaCL
Wed Dec 17 03:15:05 +0000 2014	545054547111321600	0	photo	1882	807	0	0	0	0	http://t.co/DFVBbcfeNW	A pudgy hedgehog dressed up as Thor. I'm out. http://t.co/DFVBbcfeNW
Wed Dec 17 03:00:21 +0000 2014	545050841896742912	0	photo	147	74	0	0	0	0	http://t.co/ujGuwnWDAX	We picked 11 dogs that we think would be better actors for movie roles - check them out http://t.co/bG8DoK8pfi||. http://t.co/ujGuwnWDAX
Wed Dec 17 02:50:06 +0000 2014	545048260839485440	0	photo	994	311	0	0	0	0	http://t.co/xWCNwXduMx	TINY TORTOISES ARE THE CUTEST TORTOISES. http://t.co/xWCNwXduMx
Wed Dec 17 02:26:52 +0000 2014	545042412863643648	0	photo	1331	456	0	0	0	0	http://t.co/AjYUC4T8Dr	Booty had me like http://t.co/AjYUC4T8Dr
Wed Dec 17 02:25:12 +0000 2014	545041995006476288	0	photo	1963	891	0	0	0	0	http://t.co/ZZEqlL6CW3	A very serious rabbit wearing bunny slippers. http://t.co/ZZEqlL6CW3
Wed Dec 17 02:15:05 +0000 2014	545039448371916800	BarkPost	0	92	55	0	0	0	0	0	Adorable puppy wakes up from a nap to sing along with her favorite Frozen song via @BarkPost https://t.co/RvmeAeOxWE
Wed Dec 17 01:45:26 +0000 2014	545031987560742913	0	photo	907	397	0	0	0	0	http://t.co/WhVj70CWRt	Just having some fun. http://t.co/WhVj70CWRt
Wed Dec 17 01:30:08 +0000 2014	545028137642639361	0	photo	125	46	0	0	0	0	http://t.co/fjeL1FYwHp	For too long cats have coasted without having to pay for things - we think they need jobs http://t.co/Yu9bvSS44t||. http://t.co/fjeL1FYwHp
Wed Dec 17 01:15:10 +0000 2014	545024371291881472	0	photo	1643	545	0	0	0	0	http://t.co/uLlguotOkf	Ball is life. http://t.co/uLlguotOkf
Wed Dec 17 00:50:09 +0000 2014	545018072676175872	0	photo	2535	878	0	0	0	0	http://t.co/R4mm1p8qTd	Little goldens! http://t.co/R4mm1p8qTd
Wed Dec 17 00:20:22 +0000 2014	545010579749224448	0	photo	816	283	0	0	0	0	http://t.co/aJoLgXuOFN	where to boss? http://t.co/aJoLgXuOFN
Wed Dec 17 00:00:17 +0000 2014	545005523951968256	0	0	50	14	0	0	0	0	0	Check out the 20 best Tumblr posts of all time https://t.co/kXOS73hcMC
Tue Dec 16 23:40:11 +0000 2014	545000465621352449	0	photo	1793	916	0	0	0	0	http://t.co/xjtuDc8SBZ	WE INTERRUPT YOUR TIMELINE FOR A FRENCHIE STAMPEDE||GET OUT OF THE WAY!! http://t.co/xjtuDc8SBZ
Tue Dec 16 23:20:17 +0000 2014	544995458498572289	0	photo	3724	1143	0	0	0	0	http://t.co/C6z2Doe285	Sandy little sea lion. http://t.co/C6z2Doe285
Tue Dec 16 22:30:11 +0000 2014	544982848394899457	0	photo	66	18	0	0	0	0	http://t.co/2A0uMVy2GD	15 adorable and easy first date ideas http://t.co/ChfcLgKE9n||. http://t.co/2A0uMVy2GD
Tue Dec 16 22:15:05 +0000 2014	544979049299202050	0	photo	2446	1894	0	0	0	0	http://t.co/2UDHpejrzM	current mood: http://t.co/2UDHpejrzM
Tue Dec 16 21:30:13 +0000 2014	544967758069637120	0	photo	2887	1051	0	0	0	0	http://t.co/UuAwHsoHPq	Blue Merle Australian Shepherd! http://t.co/UuAwHsoHPq
Tue Dec 16 21:00:29 +0000 2014	544960278623191040	0	photo	59	15	0	0	0	0	http://t.co/WUOyBXCytG	How many of the Top 100 twitter accounts are you following?! http://t.co/FQb9Jo7cVs||. http://t.co/WUOyBXCytG
Tue Dec 16 20:40:17 +0000 2014	544955193595805697	0	photo	1127	244	0	0	0	0	http://t.co/7Xd1w78VCo	Kisses from mom. http://t.co/7Xd1w78VCo
Tue Dec 16 20:15:09 +0000 2014	544948868069490688	BarkPost	0	47	21	0	0	0	0	0	This pomeranian doesn't like his haircut and throws the CUTEST little tantrum via @BarkPost https://t.co/erPr5zXGms
Tue Dec 16 20:00:53 +0000 2014	544945279506870273	0	photo	2639	1147	0	0	0	0	http://t.co/TQFvFYGS3h	You're Home Early http://t.co/TQFvFYGS3h
Tue Dec 16 19:40:04 +0000 2014	544940040284303361	0	photo	2509	715	0	0	0	0	http://t.co/X4htkgiMOB	How to find the little guy around the house. http://t.co/X4htkgiMOB
Tue Dec 16 19:30:23 +0000 2014	544937600646414337	0	photo	108	36	0	0	0	0	http://t.co/mcgjybN0JK	7 pets that were awarded college degrees http://t.co/Ln6jUW09WM||. http://t.co/mcgjybN0JK
Tue Dec 16 19:20:12 +0000 2014	544935041177255937	0	photo	1786	531	0	0	0	0	http://t.co/776Ihy6tFP	duck duck goose. http://t.co/776Ihy6tFP
Tue Dec 16 18:40:06 +0000 2014	544924946984886273	0	photo	1518	471	0	0	0	0	http://t.co/E8VCqcU0gT	The little munchkin. http://t.co/E8VCqcU0gT
Tue Dec 16 18:15:06 +0000 2014	544918658020302848	0	photo	1802	755	0	0	0	0	http://t.co/mNJL0yrGI7	Senior Class photo of the guinea pigs http://t.co/mNJL0yrGI7
Tue Dec 16 18:00:12 +0000 2014	544914907393953793	0	photo	284	118	0	0	0	0	http://t.co/FQPfYrO3UF	When you compare New York City animals to regular city ones youll find a lot of differences http://t.co/f9kTelcTAW||. http://t.co/FQPfYrO3UF
Tue Dec 16 18:00:01 +0000 2014	544914860107374592	0	photo	118	23	0	0	0	0	http://t.co/JnQ3Gw6srg	8 heroic dogs who's stories will hit you right in the feels - http://t.co/YmYwygwRUV||. http://t.co/JnQ3Gw6srg
Tue Dec 16 17:30:26 +0000 2014	544907416769675265	0	photo	1789	702	0	0	0	0	http://t.co/1yPTtoEQcL	The biggest kiss for the tiniest kitten. http://t.co/1yPTtoEQcL
Tue Dec 16 16:40:12 +0000 2014	544894773061226496	0	photo	1072	270	0	0	0	0	http://t.co/CDLnF2fRg0	With a good diet and exercise you can look great! http://t.co/CDLnF2fRg0
Tue Dec 16 16:30:25 +0000 2014	544892311600377856	0	photo	266	93	0	0	0	0	http://t.co/wXcucFXG6P	6 things to think about before you get a pet http://t.co/zcbJyxfj58 http://t.co/wXcucFXG6P
Tue Dec 16 16:20:16 +0000 2014	544889759710318592	0	photo	1439	627	0	0	0	0	http://t.co/uIFX74vTDa	Who needs super heroes when you've these little guys http://t.co/uIFX74vTDa
Tue Dec 16 15:53:23 +0000 2014	544882993177702400	0	photo	1475	465	0	0	0	0	http://t.co/z5FC8IB8ue	OMG http://t.co/z5FC8IB8ue
Tue Dec 16 15:35:06 +0000 2014	544878390051106817	0	photo	2395	765	0	0	0	0	http://t.co/vsNjnVQyos	lets be friends http://t.co/vsNjnVQyos
Tue Dec 16 15:30:16 +0000 2014	544877176144011266	0	photo	202	48	0	0	0	0	http://t.co/UHCRSQfUT8	15 photos that totally look photoshopped - but aren't http://t.co/nkhm94Nz0z||. http://t.co/UHCRSQfUT8
Tue Dec 16 15:05:07 +0000 2014	544870845173497857	0	photo	1773	751	0	0	0	0	http://t.co/dxy8FGIRgQ	Golden Snub Nosed Monkey http://t.co/dxy8FGIRgQ
Tue Dec 16 14:35:13 +0000 2014	544863320462065665	0	photo	1323	542	0	0	0	0	http://t.co/F1o2p2P5lM	late night talks with bae http://t.co/F1o2p2P5lM
Tue Dec 16 14:30:13 +0000 2014	544862062598303745	0	photo	280	100	0	0	0	0	http://t.co/bXiXeGphlj	9 pets that look hilariously similar to their owners. http://t.co/sM9Oh1ThYY||. http://t.co/bXiXeGphlj
Tue Dec 16 14:15:13 +0000 2014	544858287687335936	BarkPost	0	61	17	0	0	0	0	0	Curious little bulldog attempts to conquer the trampoline via @BarkPost  https://t.co/uphZyshhDi
Tue Dec 16 14:05:10 +0000 2014	544855759625125888	0	photo	1792	1157	0	0	0	0	http://t.co/WIethSg8Zx	RT if your dog is part of the family http://t.co/WIethSg8Zx
Tue Dec 16 13:30:35 +0000 2014	544847057207721984	0	photo	234	62	0	0	0	0	http://t.co/kzoIxzA3zJ	These 10 pics of the sand cat prove that it's the cutest wild cat ever http://t.co/iv9eG7Ea93||. http://t.co/kzoIxzA3zJ
Tue Dec 16 13:25:05 +0000 2014	544845671363543040	0	photo	3682	1434	0	0	0	0	http://t.co/Yk91tl2oRK	German Shepard pup http://t.co/Yk91tl2oRK
Tue Dec 16 12:35:17 +0000 2014	544833140427358208	0	photo	2862	1078	0	0	0	0	http://t.co/II5pE0ziM3	now this is happiness http://t.co/II5pE0ziM3
Tue Dec 16 12:30:13 +0000 2014	544831862330642433	0	photo	91	48	0	0	0	0	http://t.co/lEtTMRzRs6	20 beautiful animals that are unfortunately close to extinction. http://t.co/Ah1EgdsTXs||. http://t.co/lEtTMRzRs6
Tue Dec 16 12:08:12 +0000 2014	544826322292596736	0	photo	2629	1703	0	0	0	0	http://t.co/KXpPvk8yTi	he was a skater goat, she said see you later, goat http://t.co/KXpPvk8yTi
Tue Dec 16 10:45:14 +0000 2014	544805441960935424	0	photo	1810	751	0	0	0	0	http://t.co/Ur23CXxntv	sit http://t.co/Ur23CXxntv
Tue Dec 16 10:15:11 +0000 2014	544797883292467200	BarkPost	0	101	37	0	0	0	0	0	Firefighter adopts dog after rescuing her from roof, but how she got there is shocking! via @BarkPost https://t.co/0NXGwbnmOF
Tue Dec 16 09:25:04 +0000 2014	544785270022107136	0	photo	740	203	0	0	0	0	http://t.co/oA7k0MB6PA	Curious baby otter. http://t.co/oA7k0MB6PA
Tue Dec 16 07:40:04 +0000 2014	544758846770921472	0	photo	6399	4493	0	0	0	0	http://t.co/0ypy5va5wS	pretty much me http://t.co/0ypy5va5wS
Tue Dec 16 06:40:14 +0000 2014	544743786476482560	0	photo	2570	792	0	0	0	0	http://t.co/qX5ia01UGQ	SHES SO FLUFFY http://t.co/qX5ia01UGQ
Tue Dec 16 06:00:11 +0000 2014	544733709472395264	0	photo	81	19	0	0	0	0	http://t.co/OdbTOjzPcT	The Amazon is known for it's exotic animals and these 10 are the best http://t.co/FzLf6iLVQb||. http://t.co/OdbTOjzPcT
Tue Dec 16 05:39:02 +0000 2014	544728384665042944	0	photo	1889	777	0	0	0	0	http://t.co/q92DrzFcuV	http://t.co/q92DrzFcuV
Tue Dec 16 05:10:03 +0000 2014	544721090397077504	0	photo	3100	1537	0	0	0	0	http://t.co/pwbf8kMPeW	Like my ducks? http://t.co/pwbf8kMPeW
Tue Dec 16 04:30:12 +0000 2014	544711065813389312	0	photo	99	35	0	0	0	0	http://t.co/wpVYJjz2dG	Cartoon animals can be cute too - we've picked the 10 cutest cartoon animals ever http://t.co/ktixtX4mVk||. http://t.co/wpVYJjz2dG
Tue Dec 16 04:25:02 +0000 2014	544709761498116096	0	photo	1123	322	0	0	0	0	http://t.co/ry2nehArge	http://t.co/ry2nehArge
Tue Dec 16 04:00:09 +0000 2014	544703501935583233	0	photo	3834	1254	0	0	0	0	http://t.co/k9q8aNb0fr	This is my bear. http://t.co/k9q8aNb0fr
Tue Dec 16 03:35:12 +0000 2014	544697224002027521	0	photo	1357	435	0	0	0	0	http://t.co/EUWe15aUJr	http://t.co/EUWe15aUJr
Tue Dec 16 03:15:26 +0000 2014	544692248118427648	0	photo	2616	1398	0	0	0	0	http://t.co/lA1JPbisVk	NEED! http://t.co/lA1JPbisVk
Tue Dec 16 03:00:16 +0000 2014	544688431155396608	0	photo	130	50	0	0	0	0	http://t.co/KkUYQSZG4V	It's amazing that we are still discovering animals - here's 10 recently discovered species http://t.co/1Hre3oL0Ww||. http://t.co/KkUYQSZG4V
Tue Dec 16 02:50:05 +0000 2014	544685867412242432	0	photo	1596	673	0	0	0	0	http://t.co/8HxIJjkDgc	Hi, what can I get for you? http://t.co/8HxIJjkDgc
Tue Dec 16 02:15:20 +0000 2014	544677123173392384	BarkPost	0	98	34	0	0	0	0	0	Golden retriever adorably teams up with the mailmain - you've got to see this via  @BarkPost https://t.co/E4t5oFecy5
Tue Dec 16 01:45:01 +0000 2014	544669495810621440	0	photo	1520	476	0	0	0	0	http://t.co/TbwHsMcaK5	i want a quokka http://t.co/TbwHsMcaK5
Tue Dec 16 01:30:02 +0000 2014	544665723726221313	0	photo	302	105	0	0	0	0	http://t.co/Tr3T3o3EmU	10 amazing pictures of baby animals in the womb http://t.co/6psFB95Psr||. http://t.co/Tr3T3o3EmU
Tue Dec 16 01:29:42 +0000 2014	544665637792923648	EmrgencyKittens	photo	0	1328	544664465816694784	2716	1328	Tue Dec 16 01:25:02 +0000 2014	http://t.co/zdU9kUVFX3	RT @EmrgencyKittens: Master of disguise. http://t.co/zdU9kUVFX3
Tue Dec 16 01:15:15 +0000 2014	544662002627780609	0	photo	1860	462	0	0	0	0	http://t.co/AKvSWovVJY	young love http://t.co/AKvSWovVJY
Tue Dec 16 00:50:04 +0000 2014	544655667009966081	0	photo	3056	1028	0	0	0	0	http://t.co/833RBcjgWE	Penthouse corgi. http://t.co/833RBcjgWE
Tue Dec 16 00:20:09 +0000 2014	544648135193407488	0	photo	1472	657	0	0	0	0	http://t.co/D2WL4240oH	Baby goats everywhere! http://t.co/D2WL4240oH
Tue Dec 16 00:00:15 +0000 2014	544643129392259072	0	photo	147	60	0	0	0	0	http://t.co/ikS4fF1RO3	9 selfies gone hilariously wrong http://t.co/fjy5627uEG ||. http://t.co/ikS4fF1RO3
Mon Dec 15 23:40:05 +0000 2014	544638054687051776	0	photo	1527	600	0	0	0	0	http://t.co/2qXpV0JgdD	just waiting for a push! http://t.co/2qXpV0JgdD
Mon Dec 15 23:20:04 +0000 2014	544633016740761600	0	photo	2107	615	0	0	0	0	http://t.co/hcyVC6mlU5	Cuteness overload. http://t.co/hcyVC6mlU5
Mon Dec 15 22:30:16 +0000 2014	544620482100998145	0	photo	132	35	0	0	0	0	http://t.co/TVt0hSsqEf	Drunk elephants &amp; whale high fives? Check out the 10 craziest animals myths debunked -&gt; http://t.co/KBfLwrZoSk||. http://t.co/TVt0hSsqEf
Mon Dec 15 22:15:07 +0000 2014	544616671689076736	0	photo	1434	309	0	0	0	0	http://t.co/6L06JSPzHN	human is picking me up again... http://t.co/6L06JSPzHN
Mon Dec 15 21:30:11 +0000 2014	544605361618296832	0	photo	1282	648	0	0	0	0	http://t.co/z46ko7JSsN	When the whole squad gets a haircut. http://t.co/z46ko7JSsN
Mon Dec 15 21:00:24 +0000 2014	544597869173702656	0	photo	647	207	0	0	0	0	http://t.co/9GLmzdhpn5	The very best posts of Yik-Yak are trully hilarious http://t.co/Y9vX6fG5Nq ||. http://t.co/9GLmzdhpn5
Mon Dec 15 20:40:04 +0000 2014	544592750386352129	0	photo	1675	530	0	0	0	0	http://t.co/UuWUASlRiz	baby crocs love the head rubs http://t.co/UuWUASlRiz
Mon Dec 15 20:20:09 +0000 2014	544587739530670080	0	photo	1718	539	0	0	0	0	http://t.co/TfZOjbWhol	IM CRYING 😂😂😂 http://t.co/TfZOjbWhol
Mon Dec 15 20:15:05 +0000 2014	544586464630439936	BarkPost	0	72	35	0	0	0	0	0	These dogs in wheelchairs playing fetch will hit you right in the feels via @BarkPost https://t.co/vL9Pfw7v6t
Mon Dec 15 19:40:09 +0000 2014	544577670907187200	0	photo	1804	687	0	0	0	0	http://t.co/zQtAHRz9aP	Norwegian cats are so fluffy and awesome http://t.co/zQtAHRz9aP
Mon Dec 15 19:30:19 +0000 2014	544575197849079809	0	photo	141	48	0	0	0	0	http://t.co/7aFgdsznPG	You're not going to believe how absurd these court cases were - I laughed at them all! http://t.co/dkjx94ZhTC ||. http://t.co/7aFgdsznPG
Mon Dec 15 19:20:01 +0000 2014	544572606637424640	0	photo	1096	444	0	0	0	0	http://t.co/sXzvRPkjb6	The cutest bunny ever. http://t.co/sXzvRPkjb6
Mon Dec 15 18:40:13 +0000 2014	544562589829988353	0	photo	7919	2799	0	0	0	0	http://t.co/9Z33UadJts	WALKED INTO THE LIVING ROOM AND ALMOST HAD A HEART ATTACK WHAT THE HELL IS MY DOG DOING http://t.co/9Z33UadJts
Mon Dec 15 18:15:20 +0000 2014	544556328522633216	0	photo	1206	361	0	0	0	0	http://t.co/TKCADVbn8h	the turtle wanted to be a puppy! http://t.co/TKCADVbn8h
Mon Dec 15 18:00:52 +0000 2014	544552687833190401	0	photo	243	58	0	0	0	0	http://t.co/YmvfQSLYS7	10 Amazing Dog Stories That Will Warm Your Heart http://t.co/WCekWkItSd||. http://t.co/YmvfQSLYS7
Mon Dec 15 17:30:11 +0000 2014	544544963435184129	0	photo	1253	280	0	0	0	0	http://t.co/eKsDZNYXuc	http://t.co/eKsDZNYXuc
Mon Dec 15 16:40:03 +0000 2014	544532347245568000	0	photo	1946	673	0	0	0	0	http://t.co/PBON2gLQ4S	The face you make when bae texting someone else http://t.co/PBON2gLQ4S
Mon Dec 15 16:30:20 +0000 2014	544529904738762752	0	photo	74	31	0	0	0	0	http://t.co/jSEDthEeO4	These 10 animals have some of the strangest bodies in the world http://t.co/xSsCQYhNW7||. http://t.co/jSEDthEeO4
Mon Dec 15 16:20:10 +0000 2014	544527344430764032	BarkPost	0	94	34	0	0	0	0	0	This turtle costume is the onlt thing that helps this nervous dog come out of her shell via @BarkPost https://t.co/EawpVu3HYc
Mon Dec 15 16:00:30 +0000 2014	544522394778763264	0	photo	3660	1863	0	0	0	0	http://t.co/8inC5QoCMQ	Sweater weather! http://t.co/8inC5QoCMQ
Mon Dec 15 15:35:14 +0000 2014	544516035794460672	0	photo	2150	770	0	0	0	0	http://t.co/UO7aZrgEk9	Come on down man, it's really fun! http://t.co/UO7aZrgEk9
Mon Dec 15 15:30:24 +0000 2014	544514819395952640	0	photo	287	98	0	0	0	0	http://t.co/pzI6UnYNiR	11 miniature animals that are too cute for words http://t.co/1TD6nknkZA||. http://t.co/pzI6UnYNiR
Mon Dec 15 15:05:09 +0000 2014	544508467483262976	0	photo	1443	490	0	0	0	0	http://t.co/huQxuxjJuC	http://t.co/huQxuxjJuC
Mon Dec 15 14:35:20 +0000 2014	544500961889509376	0	photo	1928	919	0	0	0	0	http://t.co/g2riXeEF1J	a hedgehog dressed up as Thor... I'm out http://t.co/g2riXeEF1J
Mon Dec 15 14:30:17 +0000 2014	544499693510983680	0	photo	436	101	0	0	0	0	http://t.co/wLRhPhsHRp	Meet the 8 cutest corgi mixes in the world... I want all of them! http://t.co/r7ygtUZBj3||. http://t.co/wLRhPhsHRp
Mon Dec 15 14:15:01 +0000 2014	544495850723225600	BarkPost	0	79	36	0	0	0	0	0	Curious little bulldog attempts to conquer the trampoline via @BarkPost https://t.co/uphZyshhDi
Mon Dec 15 14:05:17 +0000 2014	544493399190286337	0	photo	3043	1165	0	0	0	0	http://t.co/uciK2pv334	This puppy in a onesie. http://t.co/uciK2pv334
Mon Dec 15 13:30:21 +0000 2014	544484610575720448	0	photo	559	148	0	0	0	0	http://t.co/vP1RlUYeFh	8 life hacks to get any cat or dog to like you http://t.co/OcUfegOjQu||. http://t.co/vP1RlUYeFh
Mon Dec 15 13:30:19 +0000 2014	544484600589074432	0	0	246	80	0	0	0	0	0	12 pretty amazing facts about dogs that I bet you didn't know http://t.co/ZbsObFOwLJ||. http://t.co/bWYHw634Gp
Mon Dec 15 13:25:11 +0000 2014	544483309049610240	0	photo	1105	410	0	0	0	0	http://t.co/5YShQd1Uhf	http://t.co/5YShQd1Uhf
Mon Dec 15 12:35:28 +0000 2014	544470799152074752	0	photo	1302	407	0	0	0	0	http://t.co/v7e3BhT3ab	hot hot hot hot hot http://t.co/v7e3BhT3ab
Mon Dec 15 12:30:24 +0000 2014	544469522066178048	0	photo	423	132	0	0	0	0	http://t.co/I8jTd7nECl	Meet the quokka, the world's happiest little animal. You're gonna love these 1o pics http://t.co/YPvIoKDttu||. http://t.co/I8jTd7nECl
Mon Dec 15 12:08:07 +0000 2014	544463913157672961	0	photo	2635	932	0	0	0	0	http://t.co/1mUuCCigJw	Date night with bae. http://t.co/1mUuCCigJw
Mon Dec 15 10:45:03 +0000 2014	544443009623154689	0	photo	1870	547	0	0	0	0	http://t.co/5ZkGKEuvER	Puppy, attempting camouflage http://t.co/5ZkGKEuvER
Mon Dec 15 10:15:14 +0000 2014	544435507745529856	BarkPost	0	69	32	0	0	0	0	0	17 things you can do to make your dog live longer via @BarkPost  https://t.co/6S3w4G5TDl
Mon Dec 15 09:25:02 +0000 2014	544422872530571264	0	photo	1689	522	0	0	0	0	http://t.co/tcGtduFwbX	The biggest kiss for the tiniest kitten. http://t.co/tcGtduFwbX
Mon Dec 15 07:40:06 +0000 2014	544396467570765824	0	photo	2529	800	0	0	0	0	http://t.co/7M580D8WaB	Meet the cutest little corgi ever! http://t.co/7M580D8WaB
Mon Dec 15 07:30:17 +0000 2014	544393996299427840	0	photo	226	89	0	0	0	0	http://t.co/IQA6VQgVcf	These Animals May Be Cute, But They’re Some of the Most Deadly Animals on Earth http://t.co/OWZ2sGEIDy||. http://t.co/IQA6VQgVcf
Mon Dec 15 07:10:06 +0000 2014	544388914799460352	0	photo	1167	303	0	0	0	0	http://t.co/vP48pkL5xB	A watchful eye on her young cub http://t.co/vP48pkL5xB
Mon Dec 15 06:40:13 +0000 2014	544381395544842240	0	photo	1603	488	0	0	0	0	http://t.co/p6kORUVebp	Adorable dog sleeping with cats. http://t.co/p6kORUVebp
Mon Dec 15 06:33:48 +0000 2014	544379780863229952	0	photo	849	321	0	0	0	0	http://t.co/FQ7T4uftnW	When a dog has a better life than you smh. http://t.co/FQ7T4uftnW
Mon Dec 15 06:00:21 +0000 2014	544371364594221056	0	photo	211	66	0	0	0	0	http://t.co/fYYVv458tJ	Humans and animals have always had a special bond - Check these 12 amazing stories http://t.co/YKcJjXjt32||. http://t.co/fYYVv458tJ
Mon Dec 15 05:39:02 +0000 2014	544365998795948032	0	photo	5613	2379	0	0	0	0	http://t.co/W5OoVdKa6V	http://t.co/W5OoVdKa6V
Mon Dec 15 05:17:53 +0000 2014	544360676769005568	0	0	1054	467	0	0	0	0	0	When ya song comes on. http://t.co/AzdRIG2oqc
Mon Dec 15 05:10:01 +0000 2014	544358694902071296	0	photo	2335	1143	0	0	0	0	http://t.co/6k6jiwrxfj	I need all of them http://t.co/6k6jiwrxfj
Mon Dec 15 04:30:21 +0000 2014	544348714106896384	0	photo	562	138	0	0	0	0	http://t.co/z77HRmrq02	8 adorably chubby puppies that will have you feeling all warm inside http://t.co/ehmZRtC7Ex||. http://t.co/z77HRmrq02
Mon Dec 15 04:25:02 +0000 2014	544347375205367809	0	photo	1747	534	0	0	0	0	http://t.co/UuoZKbF1yI	Hug me brother! http://t.co/UuoZKbF1yI
Mon Dec 15 04:00:08 +0000 2014	544341108684513281	0	photo	1030	354	0	0	0	0	http://t.co/NMWobYSPBk	surfing into your dms like... http://t.co/NMWobYSPBk
Mon Dec 15 03:40:02 +0000 2014	544336049561145344	0	photo	118	39	0	0	0	0	http://t.co/NnqB2Va1bm	Check out some of the craziest looking eyes in the animal kingdom. http://t.co/iUsKErJ5WV||. http://t.co/NnqB2Va1bm
Mon Dec 15 03:35:09 +0000 2014	544334820630085632	0	photo	2988	961	0	0	0	0	http://t.co/D5puDr3sQp	http://t.co/D5puDr3sQp
Mon Dec 15 03:31:21 +0000 2014	544333864760381440	0	photo	3329	1989	0	0	0	0	http://t.co/VGK7gmfDes	When you want to take a nap but you just painted your toenails. http://t.co/VGK7gmfDes
Mon Dec 15 03:15:09 +0000 2014	544329790430670848	0	photo	1654	599	0	0	0	0	http://t.co/ffV4bj4PHs	Don't touch my kittens. http://t.co/ffV4bj4PHs
Mon Dec 15 02:50:14 +0000 2014	544323519287660547	0	photo	2290	647	0	0	0	0	http://t.co/Ra5Dq0eDkS	http://t.co/Ra5Dq0eDkS
Mon Dec 15 02:25:02 +0000 2014	544317176816336896	0	photo	1369	462	0	0	0	0	http://t.co/x8MCY8jgdU	what a smart bunny. http://t.co/x8MCY8jgdU
Mon Dec 15 02:16:31 +0000 2014	544315031672737792	0	photo	2186	936	0	0	0	0	http://t.co/mQU6dVdCqk	BATH TIME http://t.co/mQU6dVdCqk
Mon Dec 15 02:10:03 +0000 2014	544313403905691648	0	photo	180	50	0	0	0	0	http://t.co/ktJrcPVWTY	Lioness has no idea what to do with baby baboon, and what happens next surprised everyone http://t.co/vqK5iebJMm||. http://t.co/ktJrcPVWTY
Mon Dec 15 01:45:07 +0000 2014	544307132393611264	0	photo	2068	870	0	0	0	0	http://t.co/4mbvbGed9R	Pug lyfe http://t.co/4mbvbGed9R
Mon Dec 15 01:36:41 +0000 2014	544305007982436354	0	photo	3042	1780	0	0	0	0	http://t.co/GhmoA2EWG5	THIS IS PERFECT http://t.co/GhmoA2EWG5
Mon Dec 15 01:30:04 +0000 2014	544303343913676800	0	photo	323	100	0	0	0	0	http://t.co/ICGX8eujXP	If you needed a better reason to get a dog, here's 7 ways they make life better http://t.co/TlVoAXnHhF||. http://t.co/ICGX8eujXP
Mon Dec 15 01:15:21 +0000 2014	544299641094021120	0	photo	2326	888	0	0	0	0	http://t.co/FgY70CX5qo	This giraffe costume is his favorite thing to wear http://t.co/FgY70CX5qo
